DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SMA9,SMA21,BBdown,BBmavg,BBup,OBV,RSI,SOfastK,SOfastD,SOslowD,MACD,MACDSinal
30/01/2017,146.12,146.32,146.12,146.22,21,50,147.22,148.34,146.00,148.26,150.53,5330,24.38136188,0.067692308,0.022564103,0.007521368,-0.349517261,-0.26643557
31/01/2017,143.53,144.20,143.05,144.20,37,81,146.71,148.07,145.20,147.99,150.78,5249,16.17094639,0,0.022564103,0.015042735,-0.433339333,-0.308161511
01/02/2017,144.51,144.75,144.25,144.40,26,64,146.30,147.82,144.64,147.73,150.82,5313,19.07660495,0.042372881,0.036688396,0.0272722,-0.486325614,-0.352702537
02/02/2017,144.05,144.05,143.78,143.78,14,46,145.89,147.54,144.01,147.45,150.89,5267,17.09807099,0,0.014124294,0.024458931,-0.543677484,-0.400446273
03/02/2017,143.50,143.80,143.45,143.60,16,90,145.47,147.27,143.42,147.20,150.98,5177,16.56104457,0,0.014124294,0.021645661,-0.588075084,-0.447353476
06/02/2017,143.90,143.90,143.55,143.90,17,47,145.09,147.04,143.03,146.93,150.83,5224,21.01384216,0.057581574,0.019193858,0.015814149,-0.604565081,-0.486656377
07/02/2017,143.93,144.60,143.90,144.60,34,261,144.79,146.82,142.82,146.70,150.58,5485,30.35338422,0.220750552,0.092777375,0.042031842,-0.584607045,-0.511144044
08/02/2017,144.20,144.20,143.55,143.70,38,442,144.49,146.56,142.52,146.42,150.33,5043,26.08304786,0.025974026,0.101435384,0.071135539,-0.593834791,-0.531816731
09/02/2017,143.75,143.95,143.70,143.95,7,72,144.26,146.30,142.29,146.18,150.07,5115,29.0682769,0.093333333,0.113352637,0.102521799,-0.584451898,-0.544975523
10/02/2017,144.05,144.35,144.05,144.35,12,92,144.05,146.09,142.19,145.96,149.72,5207,33.68317383,0.2,0.106435786,0.107074602,-0.555220726,-0.547536823
13/02/2017,144.30,144.50,144.30,144.50,25,147,144.09,145.89,142.15,145.75,149.34,5354,35.38101698,0.241286863,0.178206732,0.132665052,-0.519852732,-0.540615801
14/02/2017,144.52,144.52,144.11,144.11,5,10,144.05,145.67,142.15,145.51,148.86,5344,33.0143629,0.184115523,0.208467462,0.164369994,-0.499593632,-0.530360258
15/02/2017,143.99,144.09,143.94,143.94,19,74,144.07,145.43,142.21,145.26,148.31,5270,32.00926319,0.129770992,0.185057793,0.190577329,-0.483473359,-0.518638534
16/02/2017,144.36,144.80,144.05,144.25,91,649,144.14,145.21,142.29,145.07,147.84,5919,35.84487826,0.248091603,0.18732604,0.193617098,-0.453486785,-0.502350597
17/02/2017,143.80,144.40,143.80,144.30,31,312,144.19,145.03,142.34,144.91,147.48,6231,36.46742891,0.7,0.359287532,0.243890455,-0.42243452,-0.482371577
20/02/2017,144.20,144.40,144.20,144.40,14,91,144.17,144.89,142.45,144.76,147.08,6322,37.7681106,0.8,0.582697201,0.376436924,-0.389148755,-0.459065872
21/02/2017,145.01,145.19,144.84,144.94,83,718,144.30,144.77,142.65,144.64,146.63,7040,44.38896471,1,0.833333333,0.591772689,-0.338698172,-0.428973947
22/02/2017,144.70,144.70,144.65,144.65,8,111,144.38,144.64,142.94,144.51,146.07,6929,41.81600775,0.78358209,0.86119403,0.759074855,-0.305425181,-0.398086755
23/02/2017,144.85,144.85,144.65,144.70,24,127,144.42,144.52,143.11,144.42,145.74,7056,42.43554665,0.806451613,0.863344567,0.852623977,-0.273728146,-0.366997103
24/02/2017,141.60,142.60,141.60,142.30,13,30,144.18,144.32,142.82,144.24,145.66,7026,27.37042765,0,0.530011234,0.75151661,-0.331969129,-0.35824011
01/03/2017,142.81,142.81,142.81,142.81,4,6,144.03,144.17,142.84,144.07,145.30,7032,32.82771132,0.193181818,0.333211144,0.575522315,-0.354809954,-0.357382571
02/03/2017,142.81,143.46,142.66,143.01,96,367,143.93,144.02,142.70,144.01,145.32,7399,34.89371209,0.268939394,0.154040404,0.339087594,-0.360853464,-0.358250294
03/03/2017,143.90,144.30,143.00,143.35,62,349,143.83,143.98,142.63,143.96,145.29,7748,38.36432437,0.397727273,0.286616162,0.257955903,-0.348613166,-0.355841012
06/03/2017,143.00,143.29,142.74,142.99,18,50,143.68,143.91,142.52,143.92,145.31,7698,36.16599936,0.261363636,0.309343434,0.25,-0.347607107,-0.353782536
07/03/2017,142.50,143.20,142.00,143.20,41,144,143.55,143.88,142.47,143.90,145.32,7842,38.38398846,0.340909091,0.333333333,0.30976431,-0.334727755,-0.349018841
08/03/2017,143.47,143.61,143.06,143.31,22,52,143.37,143.87,142.42,143.87,145.31,7894,39.5684719,0.382575758,0.328282828,0.323653199,-0.31636868,-0.3408563
09/03/2017,143.32,143.57,143.32,143.52,7,167,143.24,143.85,142.40,143.81,145.23,8061,41.86608183,0.462121212,0.39520202,0.352272727,-0.29034416,-0.328228265
10/03/2017,143.77,143.77,143.02,143.27,11,47,143.08,143.79,142.36,143.79,145.22,8014,39.92022407,0.367424242,0.404040404,0.375841751,-0.275358047,-0.315010711
13/03/2017,143.00,143.00,143.00,143.00,9,83,143.16,143.75,142.28,143.75,145.22,7931,37.87290366,0.265151515,0.36489899,0.388047138,-0.269904032,-0.303734041
14/03/2017,143.25,143.45,143.00,143.45,18,109,143.23,143.73,142.25,143.70,145.15,8040,43.10968694,0.435606061,0.356060606,0.375,-0.245833502,-0.289258906
15/03/2017,143.12,143.57,143.12,143.52,39,76,143.29,143.69,142.25,143.65,145.05,8116,43.90182789,0.508333333,0.403030303,0.3746633,-0.221343978,-0.272280174
16/03/2017,143.66,143.66,143.36,143.41,37,421,143.30,143.64,142.23,143.62,145.01,7695,42.89115365,0.4625,0.468813131,0.409301347,-0.203373689,-0.255053553
17/03/2017,143.35,143.40,143.35,143.40,10,193,143.34,143.61,142.20,143.59,144.97,7502,42.79470179,0.901639344,0.624157559,0.498666998,-0.187091635,-0.238063073
20/03/2017,143.00,143.05,142.55,142.65,73,517,143.28,143.54,142.10,143.51,144.92,6985,36.21665251,0,0.454713115,0.515894602,-0.199183033,-0.228343063
21/03/2017,142.56,142.65,142.10,142.10,179,527,143.15,143.44,141.91,143.40,144.88,6458,32.29613193,0,0.300546448,0.459805707,-0.226030599,-0.227764947
22/03/2017,141.52,141.72,140.67,140.67,94,411,142.83,143.27,141.38,143.21,145.04,6047,24.783978,0,-1.48E-16,0.251753188,-0.296166326,-0.244865292
23/03/2017,140.95,140.95,138.55,139.70,80,753,142.43,143.05,140.73,142.95,145.18,5294,21.1844076,0,-1.48E-16,0.100182149,-0.382694944,-0.279322705
24/03/2017,140.39,140.69,139.99,140.04,35,63,142.10,142.81,140.30,142.72,145.14,5357,25.28081954,0.089005236,0.029668412,0.009889471,-0.433062553,-0.317757667
27/03/2017,141.00,141.45,141.00,141.25,63,368,141.86,142.65,140.23,142.55,144.87,5725,37.69231782,0.405759162,0.164921466,0.064863293,-0.422452201,-0.343931301
28/03/2017,140.71,141.36,140.71,141.01,29,78,141.58,142.47,140.07,142.48,144.90,5647,36.40076211,0.342931937,0.279232112,0.157940663,-0.417547386,-0.362335322
29/03/2017,140.69,140.69,139.99,140.09,27,193,141.21,142.37,139.72,142.35,144.97,5454,31.88976193,0.102094241,0.283595113,0.242582897,-0.442198706,-0.382301168
30/03/2017,140.88,141.03,140.28,140.83,47,219,140.93,142.27,139.55,142.24,144.92,5673,38.49243066,0.295811518,0.246945899,0.269924375,-0.428517734,-0.393855309
31/03/2017,135.40,135.40,134.40,134.40,14,62,140.01,141.86,137.50,141.79,146.08,5611,20.18339951,0,0.132635253,0.221058755,-0.650323506,-0.457972359
03/04/2017,134.50,134.50,133.70,134.45,13,36,139.16,141.44,136.05,141.36,146.67,5647,20.50006484,0.005482456,0.100431325,0.160004159,-0.814852015,-0.547192273
04/04/2017,134.88,135.50,134.70,135.50,13,21,138.59,141.08,135.16,140.98,146.79,5668,27.0458434,0.12208657,0.042523009,0.091863196,-0.894474609,-0.634012857
05/04/2017,134.75,135.50,134.75,135.50,2,5,138.12,140.72,134.41,140.59,146.76,5668,27.0458434,0.122222222,0.08326375,0.075406028,-0.945663316,-0.711925472
06/04/2017,135.00,135.25,135.00,135.25,4,3,137.59,140.33,133.74,140.17,146.61,5665,26.44459825,0.103030303,0.115779699,0.080522152,-0.98332606,-0.779775619
10/04/2017,135.95,136.00,135.95,136.00,2,18,137.00,139.98,133.30,139.81,146.33,5683,31.37348605,0.207792208,0.144348244,0.114463898,-0.971917116,-0.827810993
11/04/2017,136.50,136.50,136.50,136.50,6,39,136.50,139.65,132.99,139.49,145.98,5722,34.52350529,0.306569343,0.205797285,0.155308409,-0.931606441,-0.853759855
12/04/2017,137.00,137.25,136.95,137.00,11,49,136.16,139.37,132.85,139.16,145.48,5771,37.60766724,0.379562044,0.297974532,0.21604002,-0.869162807,-0.857610593
13/04/2017,136.50,137.00,136.50,137.00,9,53,135.73,139.06,132.79,138.84,144.89,5771,37.60766724,0.379562044,0.355231144,0.28633432,-0.809229472,-0.845515313
17/04/2017,137.94,138.04,137.34,138.04,16,80,136.14,138.80,132.89,138.57,144.25,5851,43.97379909,0.531386861,0.430170316,0.36112533,-0.712502225,-0.812262041
18/04/2017,138.00,138.20,138.00,138.00,19,94,136.53,138.54,133.07,138.30,143.53,5757,43.7887367,0.544629349,0.485192752,0.423531404,-0.629374921,-0.766540261
19/04/2017,138.00,138.00,137.60,137.60,10,37,136.77,138.27,133.21,138.05,142.88,5720,41.89019043,0.497667185,0.524561132,0.479974733,-0.571574088,-0.717798718
20/04/2017,137.94,137.95,137.94,137.95,4,22,137.04,138.04,133.37,137.84,142.30,5742,44.17111267,0.552099533,0.531465356,0.513739746,-0.505838128,-0.66480857
24/04/2017,138.00,138.00,138.00,138.00,5,23,137.34,137.85,133.43,137.71,141.98,5765,44.50622618,0.989010989,0.679592569,0.578539686,-0.446142667,-0.610142094
25/04/2017,138.00,138.00,137.75,137.80,3,4,137.54,137.71,133.43,137.61,141.79,5761,43.38443611,0.933147632,0.824752718,0.678603548,-0.401391315,-0.557954399
26/04/2017,138.10,138.10,137.95,137.95,10,19,137.70,137.63,133.48,137.51,141.54,5780,44.51402392,0.967741935,0.963300186,0.822548491,-0.355628086,-0.507372821
27/04/2017,138.20,138.30,138.00,138.00,9,25,137.82,137.53,133.69,137.34,141.00,5805,44.90860058,0.985663082,0.962184217,0.916745707,-0.313454905,-0.458893342
28/04/2017,135.60,135.80,135.35,135.55,76,222,137.65,137.26,133.75,137.07,140.39,5583,32.65469443,0.107526882,0.6869773,0.870820567,-0.369213694,-0.43647343
02/05/2017,135.70,136.84,135.70,136.49,320,1352,137.48,137.04,133.87,136.89,139.92,6935,39.47814022,0.37751004,0.490233335,0.713131617,-0.372407979,-0.420457067
03/05/2017,136.45,136.57,136.27,136.37,166,481,137.30,136.87,134.24,136.67,139.10,6454,38.93578549,0.329317269,0.271451397,0.482887344,-0.374664456,-0.409008914
04/05/2017,136.28,136.39,135.74,136.09,324,1174,137.13,136.64,134.54,136.75,138.97,5280,37.63652065,0.21686747,0.30789826,0.356527664,-0.382246176,-0.40231823
05/05/2017,135.75,136.10,135.25,135.50,138,451,136.86,136.69,134.77,136.80,138.84,4829,34.98718825,0,0.18206158,0.253803745,-0.405711626,-0.403166579
08/05/2017,135.41,135.66,135.41,135.66,34,44,136.60,136.75,134.79,136.81,138.83,4873,36.29679505,0.062992126,0.093286532,0.194415457,-0.412738044,-0.405559445
09/05/2017,135.64,135.74,135.24,135.54,121,440,136.35,136.75,134.80,136.81,138.83,4433,35.71570012,0.016,0.026330709,0.100559607,-0.417501005,-0.408544835
10/05/2017,135.50,135.90,135.45,135.85,101,319,136.12,136.77,134.91,136.84,138.78,4752,38.45679486,0.14,0.072997375,0.064204872,-0.404008252,-0.40741069
11/05/2017,136.24,136.35,135.90,136.25,120,359,135.92,136.82,134.94,136.86,138.77,5111,41.89936643,0.3,0.152,0.083776028,-0.372986614,-0.398804671
12/05/2017,136.15,136.40,136.01,136.30,108,327,136.01,136.83,134.92,136.85,138.77,5438,42.33359703,0.32,0.253333333,0.15944357,-0.342059282,-0.384618324
15/05/2017,135.61,136.11,135.61,135.71,120,284,135.92,136.79,134.80,136.78,138.77,5154,38.66172547,0.084,0.234666667,0.213333333,-0.336054444,-0.372477354
16/05/2017,135.31,135.45,135.25,135.25,95,349,135.79,136.71,134.60,136.70,138.79,4805,36.03723909,0,0.134666667,0.207555556,-0.344628114,-0.365515044
17/05/2017,135.36,135.61,135.36,135.51,121,1342,135.73,136.64,134.51,136.57,138.63,6147,38.5753241,0.094545455,0.059515152,0.142949495,-0.336930756,-0.358368972
18/05/2017,135.15,135.25,133.80,134.55,164,979,135.62,136.47,134.27,136.40,138.52,5168,33.31825402,0,0.031515152,0.075232323,-0.363369789,-0.359619176
19/05/2017,134.16,135.05,133.95,133.95,148,306,135.43,136.28,133.91,136.21,138.51,4862,30.51884134,0,0.031515152,0.040848485,-0.402412124,-0.370317413
22/05/2017,134.67,134.82,133.17,133.22,135,625,135.18,136.07,133.48,135.98,138.48,4237,27.4922658,0,-3.05E-16,0.021010101,-0.455901209,-0.391713362
23/05/2017,133.07,134.17,133.07,133.42,81,314,134.91,135.86,133.19,135.75,138.30,4551,29.55353402,0.064935065,0.021645022,0.017720058,-0.484191534,-0.414832905
24/05/2017,134.29,134.49,133.54,133.54,96,196,134.61,135.64,132.99,135.54,138.08,4747,30.82422555,0.103896104,0.056277056,0.025974026,-0.495466005,-0.43499118
25/05/2017,133.50,133.90,133.40,133.70,122,515,134.32,135.45,132.91,135.32,137.73,5262,32.57066378,0.155844156,0.108225108,0.062049062,-0.491724201,-0.449174435
26/05/2017,132.00,132.45,131.90,132.05,210,654,133.91,135.17,132.54,135.03,137.51,4608,25.43826866,0,0.086580087,0.083694084,-0.546520313,-0.473510905
29/05/2017,132.35,132.75,132.35,132.75,37,73,133.63,134.92,132.23,134.89,137.54,4681,32.21955353,0.164705882,0.106850013,0.100551736,-0.555183616,-0.493929083
30/05/2017,133.00,133.10,132.90,132.90,98,851,133.34,134.79,132.02,134.71,137.39,5532,33.61289524,0.2,0.121568627,0.104999576,-0.548997308,-0.507696139
31/05/2017,129.00,129.50,129.00,129.30,14,20,132.76,134.45,130.89,134.35,137.82,5512,21.95039833,0,0.121568627,0.116662423,-0.677859282,-0.550236925
01/06/2017,129.00,129.30,128.35,128.40,68,420,132.14,134.07,129.74,133.97,138.20,5092,20.07510923,0,0.066666667,0.103267974,-0.80591409,-0.614156216
02/06/2017,128.01,128.40,128.00,128.40,24,122,131.61,133.70,128.80,133.61,138.42,5092,20.07510923,0,-3.15E-16,0.062745098,-0.896347464,-0.684704028
05/06/2017,128.90,129.10,128.10,128.70,55,163,131.08,133.38,128.10,133.26,138.42,5255,22.63042256,0.042194093,0.014064698,0.026910455,-0.944093279,-0.749551341
06/06/2017,128.50,129.90,126.25,127.10,252,1374,130.37,132.97,127.14,132.84,138.54,3881,19.11949453,0,0.014064698,0.009376465,-1.033522828,-0.820544212
07/06/2017,126.50,127.40,125.65,126.15,88,307,129.53,132.52,126.14,132.36,138.58,3574,17.39398754,0,0.014064698,0.014064698,-1.128973708,-0.897651586
08/06/2017,126.00,126.90,125.55,126.45,58,229,128.91,132.08,125.41,131.87,138.32,3803,19.85381972,0.039735099,0.013245033,0.013791476,-1.177720191,-0.967668738
09/06/2017,126.00,126.15,126.00,126.05,10,44,128.16,131.59,124.76,131.36,137.95,3759,19.03971965,0,0.013245033,0.013518255,-1.217406157,-1.030103092
12/06/2017,126.10,126.10,126.10,126.10,5,13,127.41,131.10,124.22,130.87,137.53,3772,19.4841562,0.006535948,0.015423682,0.01397125,-1.231210845,-1.08038003
13/06/2017,126.10,126.90,126.10,126.55,56,261,127.10,130.67,123.85,130.44,137.03,4033,23.55170484,0.065359477,0.023965142,0.017544619,-1.20814151,-1.1123204
14/06/2017,126.50,126.60,126.05,126.05,35,301,126.84,130.23,123.54,129.97,136.39,3732,22.209169,0,0.023965142,0.021117989,-1.195212986,-1.133043547
16/06/2017,126.50,126.50,126.05,126.05,20,63,126.58,129.78,123.27,129.54,135.82,3732,22.209169,0,0.021786492,0.023238925,-1.169951882,-1.142270631
19/06/2017,126.00,126.70,125.50,125.50,35,196,126.22,129.35,122.95,129.12,135.29,3536,20.70356511,0,-3.10E-16,0.015250545,-1.157924814,-1.146184177
20/06/2017,124.98,126.43,124.98,125.43,52,71,126.04,128.94,122.66,128.73,134.80,3465,20.51296337,0,-3.10E-16,0.007262164,-1.136716116,-1.143817161
21/06/2017,125.70,125.75,124.65,125.60,98,446,125.98,128.58,122.53,128.34,134.15,3911,22.38183998,0.051987768,0.017329256,0.005776419,-1.098668636,-1.13253003
22/06/2017,126.37,127.47,126.37,126.52,77,283,125.98,128.25,122.65,127.99,133.33,4194,31.73590244,0.333333333,0.128440367,0.048589874,-1.016935988,-1.10363152
23/06/2017,126.00,126.95,126.00,126.75,36,63,126.06,127.93,122.97,127.64,132.31,4257,33.8811954,0.403669725,0.262996942,0.136255522,-0.930555003,-1.06036239
26/06/2017,127.00,127.00,126.60,126.85,23,74,126.14,127.60,123.17,127.38,131.59,4331,34.8400045,0.850299401,0.52910082,0.306846043,-0.847020282,-1.007026863
27/06/2017,127.45,127.65,126.90,126.90,45,122,126.18,127.36,123.67,127.09,130.51,4453,35.34485747,1,0.751323042,0.514473601,-0.768848254,-0.947482211
28/06/2017,127.25,127.75,127.25,127.35,53,378,126.33,127.10,124.65,126.81,128.97,4831,39.86099637,1,0.9500998,0.743507887,-0.679416231,-0.880465716
29/06/2017,127.90,127.95,127.75,127.75,46,236,126.52,126.85,124.84,126.73,128.62,5067,43.63014526,1,1,0.900474281,-0.584456103,-0.806463313
30/06/2017,123.98,123.98,123.53,123.53,10,19,126.30,126.58,124.29,126.49,128.68,5048,25.48381887,0,0.666666667,0.872255489,-0.676443592,-0.773958383
03/07/2017,123.50,124.20,123.50,124.20,18,79,126.16,126.38,124.05,126.28,128.51,5127,30.43107491,0.158767773,0.386255924,0.68430753,-0.71226367,-0.758534704
04/07/2017,124.00,125.50,124.00,125.50,14,25,126.15,126.24,124.17,126.12,128.07,5152,38.90650938,0.466824645,0.208530806,0.420484466,-0.677372745,-0.738244215
05/07/2017,124.20,125.00,123.85,124.45,15,55,125.92,126.04,123.96,125.99,128.01,5097,35.17867364,0.218009479,0.281200632,0.291995787,-0.684940575,-0.724918305
06/07/2017,123.75,123.95,123.45,123.85,17,95,125.60,125.88,123.64,125.87,128.10,5002,33.21992042,0.075829384,0.253554502,0.24776198,-0.707046883,-0.720450449
07/07/2017,124.00,124.00,123.50,123.80,12,120,125.26,125.77,123.36,125.74,128.12,4882,33.05474799,0.063981043,0.119273302,0.218009479,-0.717415749,-0.719691774
10/07/2017,124.25,124.95,124.25,124.25,5,65,124.96,125.67,123.18,125.65,128.11,4947,36.13258416,0.170616114,0.103475513,0.158767773,-0.697594349,-0.714167418
11/07/2017,124.40,124.90,124.25,124.55,11,62,124.65,125.60,123.07,125.57,128.07,5009,38.17335765,0.241706161,0.158767773,0.127172196,-0.660642713,-0.700786242
12/07/2017,124.60,125.10,124.25,124.75,18,39,124.32,125.53,123.00,125.48,127.96,5048,39.55990287,0.289099526,0.233807267,0.165350184,-0.614946322,-0.679326262
13/07/2017,124.32,124.72,123.22,123.52,50,328,124.32,125.39,122.75,125.36,127.96,4720,34.44390292,0,0.176935229,0.189836756,-0.622736464,-0.665178812
14/07/2017,123.88,123.94,123.54,123.64,42,286,124.26,125.27,122.54,125.23,127.92,5006,35.32269882,0.028368794,0.105822773,0.172188423,-0.615836446,-0.652843221
17/07/2017,123.10,123.50,123.10,123.30,32,242,124.01,125.14,122.31,125.12,127.94,4764,33.93466253,0,0.009456265,0.097404756,-0.616803373,-0.643833259
18/07/2017,123.50,123.65,123.20,123.30,84,709,123.88,125.04,122.10,125.02,127.94,4764,33.93466253,0,0.009456265,0.041578434,-0.609661079,-0.635290214
19/07/2017,123.00,124.00,123.00,123.70,52,603,123.87,124.96,121.96,124.92,127.88,5367,37.2965915,0.181818182,0.060606061,0.026506197,-0.579458329,-0.621332243
20/07/2017,124.20,124.85,124.15,124.40,73,663,123.93,124.90,121.94,124.82,127.69,6030,42.78385944,0.5,0.227272727,0.099111684,-0.519024124,-0.595755213
21/07/2017,124.95,125.00,124.55,124.60,33,321,123.97,124.81,121.97,124.71,127.44,6351,44.28409968,0.590909091,0.424242424,0.237373737,-0.456792002,-0.56101441
24/07/2017,125.00,125.25,124.95,124.95,146,1162,124.02,124.72,122.06,124.61,127.17,7513,46.90769337,1,0.696969697,0.449494949,-0.387695563,-0.517684698
25/07/2017,124.58,124.58,123.73,124.28,77,838,123.97,124.60,122.15,124.48,126.82,6675,42.75703972,0.593939394,0.728282828,0.616498316,-0.356869248,-0.477480836
26/07/2017,123.52,123.85,123.52,123.80,120,1145,124.00,124.45,122.36,124.31,126.25,5530,40.02460032,0.303030303,0.632323232,0.685858586,-0.348319961,-0.445190617
27/07/2017,124.50,124.70,124.50,124.70,20,482,124.11,124.32,123.00,124.15,125.31,6012,46.87935903,0.848484848,0.581818182,0.647474747,-0.299447572,-0.408754856
28/07/2017,124.40,124.40,124.40,124.40,14,74,124.24,124.17,123.07,124.20,125.32,5938,45.03178597,0.666666667,0.606060606,0.606734007,-0.270030504,-0.374073768
31/07/2017,130.25,131.25,130.00,130.10,40,354,124.99,124.48,121.68,124.49,127.30,6292,69.57053933,1,0.838383838,0.675420875,-0.006051465,-0.282068192
01/08/2017,130.50,131.20,130.50,131.20,36,304,125.83,124.81,120.73,124.78,128.82,6596,72.15402366,1,0.888888889,0.777777778,0.243482148,-0.150680607
02/08/2017,131.48,131.75,131.10,131.55,28,117,126.62,125.10,120.13,125.13,130.13,6713,72.9412143,1,1,0.909090909,0.447319719,-0.001180525
03/08/2017,131.00,131.45,131.00,131.45,4,12,127.38,125.43,119.85,125.51,131.18,6701,72.3122213,0.987878788,0.995959596,0.961616162,0.594802131,0.147815139
04/08/2017,131.49,131.49,130.20,131.45,21,88,128.10,125.79,119.73,125.89,132.06,6701,72.3122213,0.987878788,0.991919192,0.995959596,0.700923816,0.286092308
07/08/2017,131.00,131.50,131.00,131.50,6,32,128.91,126.16,119.69,126.26,132.83,6733,72.44998476,0.993630573,0.98979605,0.992558279,0.775712448,0.408497343
08/08/2017,131.50,131.50,131.50,131.50,4,5,129.76,126.51,119.70,126.60,133.50,6733,72.44998476,0.993548387,0.991685916,0.991133719,0.823289365,0.512195349
09/08/2017,130.82,131.62,130.82,131.62,2,6,130.53,126.84,119.77,126.95,134.12,6739,72.82632008,1,0.99572632,0.992402762,0.853988739,0.597643696
10/08/2017,131.00,132.45,131.00,132.45,45,409,131.42,127.21,120.02,127.39,134.77,7148,75.33589432,1,0.997849462,0.995087233,0.899446943,0.673094508
11/08/2017,131.90,133.80,131.90,133.80,27,294,131.84,127.70,120.24,127.90,135.57,7442,78.77019255,1,1,0.997858594,0.976117624,0.748850287
14/08/2017,133.80,135.00,133.80,134.40,42,228,132.19,128.21,120.60,128.46,136.31,7670,80.09667192,1,1,0.999283154,1.045975206,0.823131517
15/08/2017,135.40,136.80,135.40,136.60,29,183,132.75,128.85,120.88,129.12,137.36,7853,84.03549167,1,1,1,1.17207808,0.910368158
16/08/2017,136.00,136.75,136.00,136.50,20,156,133.31,129.47,121.32,129.76,138.20,7697,83.22922583,0.991803279,0.99726776,0.999089253,1.249643862,0.995187084
17/08/2017,136.00,136.50,136.00,136.50,8,39,133.87,130.08,121.82,130.37,138.92,7697,83.22922583,0.984615385,0.992139554,0.996469105,1.292712636,1.069568472
18/08/2017,137.00,137.70,137.00,137.70,15,162,134.56,130.72,122.33,131.02,139.71,7859,85.20477444,1,0.992139554,0.993848956,1.354812886,1.140879575
21/08/2017,137.50,137.50,137.00,137.00,8,60,135.17,131.31,123.03,131.63,140.22,7799,79.33399944,0.888,0.957538462,0.980605857,1.357692433,1.19508279
22/08/2017,138.00,139.80,138.00,138.60,43,439,135.95,131.96,123.93,132.34,140.75,8238,82.33078334,1,0.962666667,0.970781561,1.402789834,1.247009551
23/08/2017,138.00,138.50,137.70,138.05,25,189,136.57,132.61,125.27,133.05,140.84,8049,78.13629314,0.923076923,0.937025641,0.952410256,1.397834985,1.284715909
24/08/2017,138.50,139.05,138.50,138.90,44,184,137.14,133.33,126.59,133.76,140.94,8233,79.84526514,1,0.974358974,0.958017094,1.4074566,1.315401082
25/08/2017,139.50,139.50,139.10,139.10,6,16,137.66,134.02,128.38,134.50,140.62,8249,80.23670606,1,0.974358974,0.96191453,1.403545855,1.337437275
28/08/2017,140.10,141.00,140.00,141.00,18,73,138.15,134.81,128.65,135.04,141.44,8322,83.51272444,1,1,0.982905983,1.453070345,1.366345543
29/08/2017,140.98,141.50,140.98,141.50,16,106,138.71,135.35,128.84,135.56,142.28,8428,84.25249955,1,1,0.991452991,1.490365053,1.39735042
30/08/2017,141.50,142.20,141.50,142.20,18,165,139.34,135.87,129.04,136.09,143.14,8593,85.25030652,1,1,1,1.525065628,1.429279222
31/08/2017,144.00,144.50,143.35,143.80,23,124,140.02,136.46,129.24,136.71,144.17,8717,87.24042027,1,1,1,1.590380608,1.469554569
01/09/2017,143.70,143.95,143.00,143.95,37,285,140.79,137.05,129.64,137.33,145.02,9002,87.41189932,1,1,1,1.624689,1.508338177
04/09/2017,144.51,144.81,143.96,144.51,83,450,141.45,137.68,130.18,137.98,145.79,9452,88.05720026,1,1,1,1.649647758,1.543665572
05/09/2017,143.55,144.88,143.53,144.83,60,281,142.20,138.31,130.90,138.65,146.40,9733,88.42243001,1,1,1,1.658243072,1.572309947
06/09/2017,144.50,144.85,144.30,144.40,53,160,142.81,138.92,131.86,139.29,146.72,9573,84.67512535,0.945083014,0.981694338,0.993898113,1.626915653,1.585961374
08/09/2017,144.00,144.85,144.00,144.45,39,99,143.40,139.54,132.84,139.89,146.94,9672,84.75602395,0.95146871,0.965517241,0.98240386,1.582648407,1.585133132
11/09/2017,144.20,144.90,143.75,143.95,66,430,143.73,140.08,133.72,140.40,147.07,9242,80.19685052,0.87020649,0.922252738,0.956488106,1.509151528,1.566137731
12/09/2017,144.36,144.36,142.91,143.01,149,367,143.90,140.52,134.66,140.83,146.99,8875,72.32059068,0.731563422,0.851079541,0.91294984,1.398180863,1.524148514
13/09/2017,142.00,142.45,140.85,141.85,57,207,143.86,140.88,135.23,141.09,146.95,8668,63.9710766,0.497470489,0.6997468,0.824359693,1.251637572,1.456020778
14/09/2017,141.50,142.20,141.50,141.50,21,59,143.61,141.11,135.87,141.34,146.81,8609,61.65803392,0.418848168,0.549294026,0.700040122,1.10858215,1.369161121
15/09/2017,141.75,141.75,140.75,141.60,80,371,143.34,141.35,136.59,141.60,146.60,8980,62.07991104,0.156657963,0.357658873,0.535566567,0.986394195,1.27346939
18/09/2017,141.50,141.90,141.00,141.20,45,151,142.98,141.58,137.09,141.77,146.45,8829,59.27062614,0,0.191835377,0.366262759,0.863877224,1.171071348
19/09/2017,141.40,141.50,140.55,141.00,52,190,142.55,141.73,137.81,141.97,146.13,8639,57.86074212,0,0.052219321,0.20057119,0.74993341,1.065786864
20/09/2017,141.00,141.00,140.55,140.85,27,117,142.16,141.92,138.18,142.08,145.98,8522,56.77003295,0,-2.22E-16,0.081351566,0.645947961,0.960827138
21/09/2017,140.70,141.90,140.55,141.55,80,459,141.83,142.06,138.81,142.26,145.71,8981,60.51106832,0.175879397,0.058626466,0.036948596,0.582102998,0.866146103
22/09/2017,141.60,142.60,141.60,142.35,54,262,141.66,142.26,139.34,142.43,145.52,9243,64.31212408,0.376884422,0.184254606,0.080960357,0.554014728,0.788113259
